case,problem,cores,makespan,speedup,original_bytes,added_bytes,scheduled_bytes,modeled_pre_spill_bytes,inferred_spill_bytes,spill_model_checked_against_record,root_read_bytes,root_replication_bytes,root_replication_fraction,active_cores,subgraphs,fixed_core_compute_fraction,global_compute_floor_fraction,heaviest_subgraph_compute_fraction,original_compute_path_fraction,logical_ddr_volume_over_time,hit_rate_if_available,cache_record_available,plan_sha256
case_090,2,5,240698,4.895607774057117,2228352,7443456,9671808,9671808,0,False,9621120,7432704,0.7684916822170167,5,1664,0.805856301257177,0.6984087944228868,0.005484050552975097,0.26562746678410293,0.6697056061953153,,False,6d049e03a0e9391676bad8d1e584f18d9fedc475865921017387730a5b1ffe08
case_090,3,5,194679,6.052851103611586,2228352,7936512,10164864,10164864,0,False,10118784,7930368,0.7801745306184126,5,1664,0.9963478341269474,0.8635014562433545,0.006780392338156658,0.32841754888816976,0.870224317979854,,False,a070c4fea0069ea3709eb0c1f757d76e1c18e44f6c2d5804dac396f9a7beb4d5
case_091,1,5,1861235,4.935845822800452,6577656,66314752,72892408,72892408,0,False,72850432,66314752,0.9097621250213054,5,70,0.9650968308676766,0.9650968308676766,0.08557758692481068,0.030577546628985593,0.6527243828246656,,False,95898717b5d4a7efc2fd081e4af5758ba4566f79c70cd2153bd39ef244f92d5b
case_091,2,5,1860293,4.938345196159959,6577656,75841024,82418680,32491000,49927680,False,32449024,25913344,0.7975545227909268,5,31554,0.9655855287312267,0.9655855287312267,0.0006257078858007851,0.030593030237709866,0.7384023197779418,,False,ca74103aef1932a03df2de1bf60d8fee6ea338c603e99002e66ddccdd20e28fc
case_091,3,5,1818751,5.051141690093916,6577656,74685440,81263096,32491000,48772096,False,32449024,25913344,0.7975545227909268,5,31554,0.9876404191667798,0.9876404191667798,0.0006399996481101591,0.03129180410072627,0.7446785917002016,,False,19338df329a5f5b9f3ea1119a3e5af0186be942e2ce9a78195a5c31162351411
case_092,1,5,1618214,2.975844974768479,3256928,69058400,72315328,11630528,60684800,False,10467264,8373600,0.7199673136077743,5,10,0.4687414643551471,0.45904336509262683,0.2424524815630071,0.017584818818771806,0.7448059815739244,,False,338c6033cb3735c5f90a27bd7906355627b5201156fae8fc5675c7cb89c39206
case_092,2,5,786613,6.121884586194228,3256928,4327808,7584736,7076832,507904,False,5815264,3721600,0.52588502878124,5,17608,0.9495520668994791,0.9443403554225521,0.0007398809834060714,0.036175349250520905,0.16070452263904444,,False,812f5a2739c29fb6ddc567ce735cea19035d7eb21380d398060d95f6aeccd51e
case_092,3,5,774426,6.21822356170893,3256928,4327808,7584736,7076832,507904,False,5815264,3721600,0.52588502878124,5,17608,0.9644949937114715,0.9592012664864041,0.0007515243548124675,0.03674463409028106,0.16323350025266026,,False,812f5a2739c29fb6ddc567ce735cea19035d7eb21380d398060d95f6aeccd51e
case_093,1,5,15876,4.674036281179139,714752,32768,747520,747520,0,False,606208,32768,0.043835616438356165,5,5,0.9453262786596119,0.9318216175359033,0.9453262786596119,0.025195263290501386,0.7847484672881498,,False,37f84ac73f276a8bd248823c582d73525cbaa292be0a0043b979bfc55c2e112a
case_093,2,5,15630,4.747600767754319,714752,32768,747520,747520,0,False,606208,32768,0.043835616438356165,5,552,0.9602047344849648,0.9464875239923225,0.017146513115802942,0.025591810620601407,0.7970995947963319,,False,0c4cfb67aa1d454f8b52227073e9a4415f09b4f4745686100b7c04f43fd2dec5
case_093,3,5,15630,4.747600767754319,714752,32768,747520,747520,0,False,606208,32768,0.043835616438356165,5,552,0.9602047344849648,0.9464875239923225,0.017146513115802942,0.025591810620601407,0.7970995947963319,,False,0c4cfb67aa1d454f8b52227073e9a4415f09b4f4745686100b7c04f43fd2dec5
case_094,1,5,20730,4.577520501688374,526692,408800,935492,935492,0,True,830592,359264,0.38403749043284174,5,14,0.8874095513748191,0.6844573082489146,0.5916063675832127,0.11982633863965268,0.7521241357131372,,False,53db4bad337ae3f0c28c24bbf979a02b63f603713bf3e72e650993acd9711aba
case_094,2,5,17465,5.433266533066132,526692,259200,785892,785892,0,False,730528,259200,0.32981631063810296,5,647,0.832064128256513,0.8124133982250215,0.050157457772688235,0.14222731176638992,0.7499685084454624,,False,79985c6dd1c1792cbc5d10e9823e97f7129cb8748881bdcc5ea862edc41ff6f5
case_094,3,5,16243,5.842024256602844,526692,259200,785892,785892,0,False,730528,259200,0.32981631063810296,5,647,0.8946623160746168,0.8735332143077017,0.05393092409037739,0.15292741488641262,0.8063904451148187,,False,79985c6dd1c1792cbc5d10e9823e97f7129cb8748881bdcc5ea862edc41ff6f5
case_095,1,5,420852,4.953886401870491,11355036,0,11355036,11355036,0,False,8516508,0,0.0,5,5,0.5117903681104046,0.5084884947677568,0.5117903681104046,0.010721108608251833,0.4496844496402536,,False,4135806b80707120b0298977fe1bec78a6e9ebd84fb66339d3099a8e211945a4
case_095,2,5,220188,9.468513270477954,11355036,0,11355036,11355036,0,False,8516508,0,0.0,5,3696,0.9782004468908387,0.9718894762657365,0.0052591421875851545,0.020491579922611587,0.8594955220084656,,False,51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982
case_095,3,5,220188,9.468513270477954,11355036,0,11355036,11355036,0,False,8516508,0,0.0,5,3696,0.9782004468908387,0.9718894762657365,0.0052591421875851545,0.020491579922611587,0.8594955220084656,,False,51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982
case_096,1,5,24966,3.372346391091885,219558,798822,1018380,1018380,0,False,1009044,798784,0.7843673285021309,5,55,0.914403588880878,0.42561884162460945,0.4205719778899303,0.37719298245614036,0.6798445886405512,,False,819859fbfd870a01c7dc2dc1e0bed14cc1cbf1f99d5357a63f658f32cc00e11a
case_096,2,5,24231,3.474639924064215,219558,764004,983562,983562,0,False,392916,182656,0.18570867926983758,3,1198,0.9579051628079732,0.4385291568651727,0.024266435557756594,0.3886343939581528,0.6765176839585655,,False,cab8330013f105681446483a56a01b92e053b60fdd27e740e47b5252a0dfe68a
case_096,3,5,21779,3.8658340603333485,219558,235312,454870,454870,0,True,402516,192256,0.4226614197463011,5,103,0.9726341888975619,0.4879011892189724,0.2426649524771569,0.4323889985766105,0.3480952599599002,0.22790087821075172,True,cd9d96f69dca9e556c5bdc86fd2660991a2b1414578498214ed1b9988234b0d2
case_097,1,5,2102348,5.466035594487687,5046272,21311488,26357760,22085632,4272128,False,21299200,17039360,0.771513353115727,5,5,0.995504074491949,0.9801886271920729,0.995504074491949,0.011370144238727366,0.20895493990528685,,False,6b3e021d6953c18134b26ef4344b4c9709e4e8fb248ec3fc3c5c10fff22de702
case_097,2,5,2102294,5.466175996316405,5046272,21319680,26365952,22085632,4280320,False,21299200,17039360,0.771513353115727,5,6592,0.9955296452351574,0.9802138045392319,0.0014726769899928364,0.011370436294828411,0.20902525209762923,,False,a9b0b727c038c2eb7f405024ad2a35729426c32096cc531d9fa11a60eaf1019c
case_097,3,5,2101714,5.467684470865208,5046272,21319680,26365952,22085632,4280320,False,21299200,17039360,0.771513353115727,5,6592,0.9958043768086429,0.9804843094731253,0.0014730833976459214,0.011373574139963857,0.20908293580065285,,False,a9b0b727c038c2eb7f405024ad2a35729426c32096cc531d9fa11a60eaf1019c
case_098,1,5,82199,2.1585420747211037,697994,1028624,1726618,1726618,0,True,1619526,921614,0.5337683262887333,5,137,0.6407133906738525,0.39587099599751824,0.09844402000024331,0.08251925205902748,0.3500890116262566,,False,95c8e727c79e73cbc9ef35c505c652c2513cae60611d38c34a8ae5167a78670a
case_098,2,5,45597,3.891264776191416,697994,858868,1556862,1556862,0,False,1148476,450564,0.28940522666748886,5,976,0.7850735794021536,0.7136478277079633,0.022720793034629472,0.1487597868280808,0.5690659473210957,,False,629925b3b17646255c5c1b57abc33c747eb9ef74463822e8acacbe9ef33028ce
case_098,3,5,44288,4.006277095375722,697994,875252,1573246,1573246,0,False,1132092,434180,0.27597718347925243,5,1365,0.808277637283237,0.7347407875722544,0.02339234104046243,0.1531566112716763,0.5920512704720616,,False,36708cd785ebfbf4fdb4d7aa13c7bdec660d79d190fa2dcebf419391e6fb9d35
case_099,1,5,331480,4.89621998310607,2534036,8609792,11143828,8739476,2404352,True,8739072,6205440,0.7100471469914215,5,5,0.9653795100760227,0.9626426933751658,0.9653795100760227,0.00852540123084349,0.5603067052813644,,False,84f193a08bf9ea3e020d3799da52249d5a10b0d56e6167fb70f61e76d582d525
case_099,2,5,327678,4.953030108826348,2534036,9375744,11909780,9599636,2310144,True,9599232,7065600,0.7360279077248346,5,6296,0.9765806676066138,0.9738120960210939,0.006286659464474271,0.008624320216798199,0.605766433307495,,False,b3eb2f0974ce227e89b3d227a4f698411bc21b9075542cb648a7b6d7f7d51b06
case_099,3,5,322542,5.031899721586646,2534036,10719232,13253268,9599636,3653632,True,9599232,7065600,0.7360279077248346,5,6296,0.9921312573246275,0.9893186003683241,0.006386765134463109,0.008761649645627546,0.6848342231399321,0.5396279626803686,True,04dbaa76d29fbfb34172d91656867b8c46a21d5a638fa4e1f9a2eeac58ff67f4
case_100,1,5,57811,2.6158170590372074,454598,0,454598,454598,0,True,436006,0,0.0,3,4,0.9881337461728736,0.3528982373596721,0.9881337461728736,0.08354811368078739,0.13105867972069907,,False,d27cffb624e9544cea37875f9db8d198bb049e3fd53ad35563bab176822ebf28
case_100,2,5,57811,2.6158170590372074,454598,0,454598,454598,0,False,436006,0,0.0,3,43,0.9881337461728736,0.3528982373596721,0.9881337461728736,0.08354811368078739,0.13105867972069907,,False,c649ec9f2a9e1fdcc550ac4ec2c5e82d5cfaaee4d164270061bbbe456de954a4
case_100,3,5,57811,2.6158170590372074,454598,0,454598,454598,0,False,436006,0,0.0,3,43,0.9881337461728736,0.3528982373596721,0.9881337461728736,0.08354811368078739,0.13105867972069907,,False,c649ec9f2a9e1fdcc550ac4ec2c5e82d5cfaaee4d164270061bbbe456de954a4
