case,problem,cores,variant,original_singlecore,makespan,speedup,added_copy,scheduled_copy,spill,hit_bytes,miss_bytes,byte_hit_rate,calls,failed_calls,seconds,generation_seconds,generation_error_count,recovered_with_extended_time,recovery_calls,recovery_elapsed_seconds,plan,plan_sha256,source_export,python,B8_prefix_makespan,B12_prefix_makespan,B16_prefix_makespan,B24_prefix_makespan
case_088,2,5,frontier,243623,87617,2.7805448714290604,2844972,4674770,0,0,0,,24,0,28.48736467800336,0.0689377130183857,0,False,0,0,plans/p2/n5/case_088.json,451446e5cd4342ea820622c864048264b9a3c81c0edfd75b341ff3603554d776,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,101974,93536,93536,87617
case_088,3,1,frontier,243623,182110,1.3377793641205864,461958,2291756,461958,8194,2056614,0.0039684077163591,24,0,22.124292830005288,0.07313662898377515,0,False,0,0,plans/p3/n1/case_088.json,66e4a39cce11d17ae60cf1de53c872f691d8a097ef4fae6d385e4a5540342c92,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,194708,194708,194708,182110
case_088,3,2,frontier,243623,107989,2.2559982961227534,1614078,3443876,67844,533830,2434368,0.1798498617679818,24,0,23.907947644009255,0.06813820102252066,0,False,0,0,plans/p3/n2/case_088.json,f2dc41bd17f967cbfecc3e43ce47e9c4b536a383ec4a077b17098194fef81089,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,142746,139340,139340,107989
case_088,3,3,frontier,243623,84044,2.8987554138308504,2078542,3908340,0,766282,2564964,0.23002864393683325,24,0,29.034068139997544,0.0789308059902396,0,False,0,0,plans/p3/n3/case_088.json,6c2c4f35a5788554aa63940bb6c0e66b027908e2aa2a723a0af66738797c6415,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,105157,102138,101419,84044
case_088,3,4,frontier,243623,77521,3.14267101817572,2703122,4532920,0,934990,2889478,0.2444758329785999,24,0,25.810419030982303,0.06747215602081269,0,False,0,0,plans/p3/n4/case_088.json,1aa86dfb396d75d78f4cfb357398454858620a196d53fe64bb6e62385490f2c8,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,97586,96577,96551,77521
case_088,3,5,frontier,243623,75604,3.2223559600021163,2836780,4666578,0,1003924,2859534,0.2598511488930383,24,0,25.520809984009247,0.07305276399711147,0,False,0,0,plans/p3/n5/case_088.json,7a8ddff03083d589de2f005cd307cb6add52a062aac82f7fe073870a5634c911,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,97102,94593,94392,75604
case_089,1,1,mature,693092,693092,1.0,0,566400,0,0,0,,9,0,54.54743393900026,0.0,0,False,0,0,plans/p1/n1/case_089.json,f1a2c3792c25640c46c3fc9d058b6f36830ec5b6cdb53b9811a8971cd680edb4,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,693092,693092,693092,693092
case_089,1,2,mature,693092,346832,1.998350786547954,238720,805120,0,0,0,,12,0,74.03385444499872,0.0,0,False,0,0,plans/p1/n2/case_089.json,b4a3d4e608d56a50c3bca9b5dcf77cb672aa1068196ad569952f32498c4cd18e,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,346832,346832,346832,346832
case_089,1,3,mature,693092,243614,2.8450417463692563,477440,1043840,0,0,0,,15,0,100.8763955659997,0.0,0,False,0,0,plans/p1/n3/case_089.json,7841c561538ee000191aca05d7ba815f0a27281c2aa13d9b3d372bcb120466f1,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,243614,243614,243614,243614
case_089,1,4,mature,693092,178160,3.8902784014369107,716160,1282560,0,0,0,,18,0,113.42946215900156,0.0,0,False,0,0,plans/p1/n4/case_089.json,8d1ed90b794dff56abf67962ac9cce7a2ccaf6e37e8287bed796b46a6c1fbfdb,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,178160,178160,178160,178160
case_089,1,5,mature,693092,147432,4.701096098540344,954880,1521280,0,0,0,,20,0,110.80537277499934,0.0,0,False,0,0,plans/p1/n5/case_089.json,810d0bd8ade19c88afaf01e9e51070820713253f12e21126504452f3c9ed6366,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,147432,147432,147432,147432
case_089,2,1,frontier,693092,589412,1.1759041213955603,0,566400,0,0,0,,21,0,28.61853003501892,0.1510877450054977,0,False,0,0,plans/p2/n1/case_089.json,e0e348a79013ef38f2a4fe2f7b48168f7a1718c512d16f2f9c0b65989ede0846,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,589412,589412,589412,589412
case_089,2,2,frontier,693092,294992,2.3495281227965505,238720,805120,0,0,0,,24,0,31.405948861996876,0.1257108510180842,0,False,0,0,plans/p2/n2/case_089.json,d54f7bc7e054841238b5aabcfc2fc3f9791dc9423ffba6da42695ca95bfb00c9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,294992,294992,294992,294992
case_089,2,3,frontier,693092,206626,3.3543310135220157,477440,1043840,0,0,0,,24,0,29.22685255500255,0.10282861898303963,0,False,0,0,plans/p2/n3/case_089.json,664241eadfe735abf1dd8cc2c9c2795a75a846ee68bdd9df91de74744d249d80,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,206626,206626,206626,206626
case_089,2,4,frontier,693092,147992,4.6833072057949074,716160,1282560,0,0,0,,24,0,36.51219374401262,0.13453267302247696,0,False,0,0,plans/p2/n4/case_089.json,83859b249d99ccd7c17816ad9038f60d995936dde6e02fe5b3fd6af4618076aa,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,147992,147992,147992,147992
case_089,2,5,frontier,693092,118946,5.826946681687488,954880,1521280,0,0,0,,24,0,30.958598105004057,0.10838577098911628,0,False,0,0,plans/p2/n5/case_089.json,5e6d237c04531687ff4b73f71fd5849d4e1bb5051bf39b16f56cabf45fbaa42e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,119851,118946,118946,118946
case_089,3,1,frontier,693092,589412,1.1759041213955603,0,566400,0,0,402560,0.0,21,0,28.634303083003033,0.15632588099106215,0,False,0,0,plans/p3/n1/case_089.json,e0e348a79013ef38f2a4fe2f7b48168f7a1718c512d16f2f9c0b65989ede0846,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,589412,589412,589412,589412
case_089,3,2,frontier,693092,294992,2.3495281227965505,238720,805120,0,0,641280,0.0,24,0,38.335990790015785,0.14405006699962541,0,False,0,0,plans/p3/n2/case_089.json,d54f7bc7e054841238b5aabcfc2fc3f9791dc9423ffba6da42695ca95bfb00c9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,294992,294992,294992,294992
case_089,3,3,frontier,693092,206626,3.3543310135220157,477440,1043840,0,0,880000,0.0,24,0,37.14330808198429,0.1402790939901024,0,False,0,0,plans/p3/n3/case_089.json,664241eadfe735abf1dd8cc2c9c2795a75a846ee68bdd9df91de74744d249d80,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,206626,206626,206626,206626
case_089,3,4,frontier,693092,147992,4.6833072057949074,716160,1282560,0,0,1118720,0.0,24,0,35.33584126699134,0.12697138800285757,0,False,0,0,plans/p3/n4/case_089.json,83859b249d99ccd7c17816ad9038f60d995936dde6e02fe5b3fd6af4618076aa,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,147992,147992,147992,147992
case_089,3,5,frontier,693092,119306,5.80936415603574,954880,1521280,0,0,1357440,0.0,24,0,29.044421447993955,0.10917517798952758,0,False,0,0,plans/p3/n5/case_089.json,71a9dce5a1398e6132e033d6b44212a79e7b3ec842352dbfcc64d13b7530c4c0,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,119851,119788,119788,119306
case_090,1,1,mature,1178363,1011768,1.1646573127436328,25781760,28010112,0,0,0,,18,0,26.159292852000362,0.0,0,False,0,0,plans/p1/n1/case_090.json,1eb7c138980c9214814bbcabfb8e2daab27615b4abead702a07292bb22d8e26e,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1011768,1011768,1011768,1011768
case_090,1,2,mature,1178363,581249,2.027294670614487,25818624,28046976,0,0,0,,24,0,34.64596542500112,0.0,0,False,0,0,plans/p1/n2/case_090.json,179db6dfa2b1ebbc57371ed293a3a332079d212be2b3be0192cc5fdc0b7a7ee7,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,583532,583532,583532,581249
case_090,1,3,mature,1178363,500965,2.352186280478676,25824768,28053120,0,0,0,,24,0,35.91939031500078,0.0,0,False,0,0,plans/p1/n3/case_090.json,a78b8966d27fd2780edd67bd38542b9e746550d78c6afce5ae614d4516f94a98,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,536671,518965,500965,500965
case_090,1,4,mature,1178363,472483,2.4939796775757013,22465368,24693720,7389144,0,0,,24,0,40.70610507500169,0.0,0,False,0,0,plans/p1/n4/case_090.json,94bfffcf6dc69ad0d0396be6e907c34642a45150c0f99c6d6a710887680eb6ef,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,512386,488870,488870,472483
case_090,1,5,mature,1178363,476440,2.47326630845437,24797904,27026256,3288528,0,0,,24,0,37.77047534700068,0.0,0,False,0,0,plans/p1/n5/case_090.json,9ad7381cc894932622ff4c98a1409170414f3b97e06752d9e9a4187166101b6a,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,476492,476492,476492,476440
case_090,2,1,frontier,1178363,840883,1.4013400199552137,0,2228352,0,0,0,,14,0,7.184183862002101,0.031623629009118304,0,False,0,0,plans/p2/n1/case_090.json,201ae13bac2b4c999ece5afc8f7a9f8073fb68c641245aae9a7324095ceb10bb,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,961683,941295,840883,840883
case_090,2,2,frontier,1178363,453010,2.6011854042957108,2148480,4376832,0,0,0,,17,0,7.766804307000712,0.028327719017397612,0,False,0,0,plans/p2/n2/case_090.json,0ffd36b8136880241cacc20cb7c7f626d9fbbeb63436bf16af90fd4501217196,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,555557,453010,453010,453010
case_090,2,3,frontier,1178363,330540,3.564963393235312,4296960,6525312,0,0,0,,20,0,8.58448159499676,0.026797801023349166,0,False,0,0,plans/p2/n3/case_090.json,61f2bd6b7e0b3350e23e9ae2476c75bb328ce05a29a027f60c2e27a62d6c8bd9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,387475,330540,330540,330540
case_090,2,4,frontier,1178363,290754,4.052783452678209,6445440,8673792,0,0,0,,22,0,9.408533285022713,0.026981272996636108,0,False,0,0,plans/p2/n4/case_090.json,bcfe0e1db1ad42d46d1b7ecfa720a76c1b88363fadf9b174b26fa5cd46e1b82f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,292074,292074,292074,290754
case_090,2,5,frontier,1178363,260978,4.5151813562829055,8593920,10822272,0,0,0,,24,0,10.138271211995743,0.02616312599275261,0,False,0,0,plans/p2/n5/case_090.json,5d1432e1390265a1bbfddd0f0e445e5de368c09339ac387ea9c3930890054052,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,260978,260978,260978,260978
case_090,3,1,frontier,1178363,840883,1.4013400199552137,0,2228352,0,0,2188416,0.0,14,0,7.260529928986216,0.03416593998554163,0,False,0,0,plans/p3/n1/case_090.json,201ae13bac2b4c999ece5afc8f7a9f8073fb68c641245aae9a7324095ceb10bb,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,961683,941295,840883,840883
case_090,3,2,frontier,1178363,453010,2.6011854042957108,2148480,4376832,0,2089512,2247384,0.48179896405170886,17,0,8.916400968009839,0.03324891201918945,0,False,0,0,plans/p3/n2/case_090.json,0ffd36b8136880241cacc20cb7c7f626d9fbbeb63436bf16af90fd4501217196,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,554496,453010,453010,453010
case_090,3,3,frontier,1178363,323761,3.6396076117877074,4296960,6525312,0,1944360,4541016,0.2998068269287702,20,0,8.950299621006707,0.03156422000029124,0,False,0,0,plans/p3/n3/case_090.json,61f2bd6b7e0b3350e23e9ae2476c75bb328ce05a29a027f60c2e27a62d6c8bd9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,342691,323761,323761,323761
case_090,3,4,frontier,1178363,259168,4.546714872206445,6445440,8673792,0,1570464,7063392,0.18189601494396015,22,0,10.007628610997926,0.019339726015459746,0,False,0,0,plans/p3/n4/case_090.json,4ee1c3eb0a9f9d33cf10a0e6e2dd6401522410c967f504eb1491dfb342625a25,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,259168,259168,259168,259168
case_090,3,5,frontier,1178363,194679,6.052851103611586,8593920,10822272,0,5463720,5318616,0.5067287830763204,24,0,10.87363029801054,0.02730576798785478,0,False,0,0,plans/p3/n5/case_090.json,5d1432e1390265a1bbfddd0f0e445e5de368c09339ac387ea9c3930890054052,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,194679,194679,194679,194679
case_091,1,1,mature,9186769,9265852,0.9914651129761192,111883264,118460920,0,0,0,,4,3,252.98044928800118,0.0,0,False,0,0,plans/p1/n1/case_091.json,b883c250d5982da6bd327948cd595a30c06a5b50c531cc5592d87122c15a04ea,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,9265852,9265852,9265852,9265852
case_091,1,2,mature,9186769,4634582,1.982221697663349,111883264,118460920,0,0,0,,4,3,240.82949528700192,0.0,0,False,0,0,plans/p1/n2/case_091.json,c6ad682cecec8a8089b847383b488e454e3e76033d4de43bf756c304e0c2808e,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,4634582,4634582,4634582,4634582
case_091,1,3,mature,9186769,3102558,2.9610305431840436,111883264,118460920,0,0,0,,4,3,240.78998662999948,0.0,0,False,0,0,plans/p1/n3/case_091.json,b4aad361b2fc04bab380de977fb2099927587c3e2b8cb3b6a1a48c11ca8b6872,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,3102558,3102558,3102558,3102558
case_091,1,4,mature,9186769,2364729,3.8849140852926487,111883264,118460920,0,0,0,,4,3,240.80457152799863,0.0,0,False,0,0,plans/p1/n4/case_091.json,9967b8865bca9c16120aa9ddee60479eecd15f33a627ea128b6806646c9feccc,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,2364729,2364729,2364729,2364729
case_091,1,5,mature,9186769,2014037,4.561370520998373,111883264,118460920,0,0,0,,5,3,240.47062136000022,0.0,0,False,0,0,plans/p1/n5/case_091.json,076cbb3def667738bd8b59a8f4f4330c8946501667869ad3b5dc389b2aac84de,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,2014037,2014037,2014037,2014037
case_091,2,1,frontier,9186769,9040424,1.016187846941692,38763680,45341336,38763680,0,0,,8,1,240.4516774469812,0.0,0,False,0,0,plans/p2/n1/case_091.json,3aa2c0cf73a7082d27229c0f84d09326a07e9eaab0b63582689c10eb779e2953,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,9040424,9040424,9040424,9040424
case_091,2,2,frontier,9186769,4511151,2.0364578795965818,52865312,59442968,46386976,0,0,,9,1,240.38295975298388,0.0,0,False,0,0,plans/p2/n2/case_091.json,034a0b4dba17de6758453bfc8d9d9dde2a683186ed8dbe521f5587fa317583ac,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,4511151,4511151,4511151,4511151
case_091,2,3,frontier,9186769,3025509,3.0364375052263934,61863936,68441592,48907264,0,0,,10,1,240.38997331500286,0.0,0,False,0,0,plans/p2/n3/case_091.json,94eaea5724423e6ec3bed3380c80ef1c2b73a2a82147b57bfbc53ff29a74b594,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,3025509,3025509,3025509,3025509
case_091,2,4,frontier,9186769,2286955,4.017030942891312,69345792,75923448,49910784,0,0,,9,1,240.42508166399784,0.0,0,False,0,0,plans/p2/n4/case_091.json,5b27c2bb8052c3929541cd87f56cd0fd7559fae9cdc70b80455018d093b13ab2,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2286955,2286955,2286955,2286955
case_091,2,5,frontier,9186769,1861618,4.93483034650503,74683904,81261560,48770560,0,0,,10,1,240.47229778699693,0.0,0,False,0,0,plans/p2/n5/case_091.json,69d275bb6bfe69e30da6a1d15b5d5a5630d954cfd4d9b5e7572f5f870596cbde,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1861618,1861618,1861618,1861618
case_091,3,1,frontier,9186769,9038981,1.016350073088991,38763680,45341336,38763680,4673920,40610080,0.10321349704089745,7,1,240.3291824409971,0.0,0,False,0,0,plans/p3/n1/case_091.json,3aa2c0cf73a7082d27229c0f84d09326a07e9eaab0b63582689c10eb779e2953,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,9038981,9038981,9038981,9038981
case_091,3,2,frontier,9186769,4508153,2.03781215943647,52865312,59442968,46386976,21042688,38346016,0.35432138744768704,7,1,240.45498282200424,0.0,0,False,0,0,plans/p3/n2/case_091.json,034a0b4dba17de6758453bfc8d9d9dde2a683186ed8dbe521f5587fa317583ac,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,4508153,4508153,4508153,4508153
case_091,3,3,frontier,9186769,3014454,3.0475731260122063,61863936,68441592,48907264,29481024,38904256,0.43110189795230786,8,1,240.48004978100653,0.0,0,False,0,0,plans/p3/n3/case_091.json,94eaea5724423e6ec3bed3380c80ef1c2b73a2a82147b57bfbc53ff29a74b594,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,3014454,3014454,3014454,3014454
case_091,3,4,frontier,9186769,2263593,4.058489755004544,69345792,75923448,49910784,35386880,40451584,0.46660860641903296,9,0,242.6747750340146,0.0,0,False,0,0,plans/p3/n4/case_091.json,5b27c2bb8052c3929541cd87f56cd0fd7559fae9cdc70b80455018d093b13ab2,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2263593,2263593,2263593,2263593
case_091,3,5,frontier,9186769,1820358,5.046682575625234,74683904,81261560,48770560,42686688,38457120,0.5260621734686152,9,1,240.5087726149941,0.0,0,False,0,0,plans/p3/n5/case_091.json,69d275bb6bfe69e30da6a1d15b5d5a5630d954cfd4d9b5e7572f5f870596cbde,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1820358,1820358,1820358,1820358
case_092,1,1,mature,4815554,4094470,1.1761116823422813,131186400,134443328,0,0,0,,7,4,240.3265089589986,0.0,0,False,0,0,plans/p1/n1/case_092.json,089d55c81405daca954274c68cfcffa36b139dc4b74403318af697481cac26fd,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,4094470,4094470,4094470,4094470
case_092,1,2,mature,4815554,2403007,2.0039700258883975,131219168,134476096,0,0,0,,8,3,240.3745870599996,0.0,0,False,0,0,plans/p1/n2/case_092.json,5c4626507c234f9443c85a31a2caca56d2d03742324fdb0b8e6ce46a47654a5e,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,2403007,2403007,2403007,2403007
case_092,1,3,mature,4815554,2246250,2.1438192543127434,67971680,71228608,63319680,0,0,,6,2,240.5876142420002,0.0,0,False,0,0,plans/p1/n3/case_092.json,77ce45114ddfe6346530c1c707e5f4f72e0deb6b2d051bd53b7430841442400f,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,2246250,2246250,2246250,2246250
case_092,1,4,mature,4815554,1974156,2.4392976036341607,68172000,71428928,61659200,0,0,,5,3,240.5190317280012,0.0,0,False,0,0,plans/p1/n4/case_092.json,4bfb0351af57ef613e3cd05933349f55e1386aa677e2b54061615ed6e3b80b25,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1974156,1974156,1974156,1974156
case_092,1,5,mature,4815554,1618214,2.975844974768479,69058400,72315328,60684800,0,0,,5,2,240.5404080440003,0.0,0,False,0,0,plans/p1/n5/case_092.json,338c6033cb3735c5f90a27bd7906355627b5201156fae8fc5675c7cb89c39206,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1618214,1618214,1618214,1618214
case_092,2,1,frontier,4815554,3945094,1.220643665271347,56614784,59871712,56614784,0,0,,14,0,187.25346814098884,0.6871360129734967,0,False,0,0,plans/p2/n1/case_092.json,99b3f150ffe9cc8c1e2d69645d3a0460b81b8a6d962f5e5c5a8767ce728e7e81,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,3948883,3945094,3945094,3945094
case_092,2,2,frontier,4815554,1978704,2.4336909411412724,16527968,19784896,15597568,0,0,,17,0,159.08582486602245,0.53787314100191,0,False,0,0,plans/p2/n2/case_092.json,218b8b8d31c02d9c3dac0f5a26c2f126a3b53f8d0c6649554c316ed13fff4b45,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2192574,2181134,2179936,1978704
case_092,2,3,frontier,4815554,1294505,3.719996446518167,10282176,13539104,8421376,0,0,,22,0,162.90199385301094,0.42549420800060034,0,False,0,0,plans/p2/n3/case_092.json,39d632237c96f38fbf8ace47def0abb715a282c4ce95605b97247e1ca492b568,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1652371,1559390,1504947,1294505
case_092,2,4,frontier,4815554,971654,4.956037848863896,6264608,9521536,3473408,0,0,,24,0,158.57680117100244,0.3939334620081354,0,False,0,0,plans/p2/n4/case_092.json,2f628d4d89c9c8a62d4e61cd95d5d242e4213e16bbf6181ef06079375a2ea2c6,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1396250,1351798,1289752,971654
case_092,2,5,frontier,4815554,784691,6.136879357607007,3950976,7207904,229376,0,0,,24,0,114.97368134799763,0.24429848499130458,0,False,0,0,plans/p2/n5/case_092.json,97453af7d55f3cc75980a63e308547735472f738245cb4b8361c8bb974c3260c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1259475,1220329,1139576,784691
case_092,3,1,frontier,4815554,3958435,1.216529764919722,34696704,37953632,34696704,24252864,11226784,0.6835711560610748,24,1,240.06068211901584,0.5857537499978207,0,False,0,0,plans/p3/n1/case_092.json,24d363f867f7c5624ffaf0ee41eb808465861a4e0a682aaa1a79314261366d39,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,3966009,3959709,3959709,3958435
case_092,3,2,frontier,4815554,1958800,2.4584204615070453,56975776,60232704,56045376,40396864,16513984,0.7098271317271533,17,0,152.6471008019871,0.5527723369887099,0,False,0,0,plans/p3/n2/case_092.json,a1c08b7eb712ab0dfc81d6ea4a0a19fa48ab7bed901bbfb47482d311107aec2e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1976124,1958800,1958800,1958800
case_092,3,3,frontier,4815554,1291687,3.7281121510087196,10282176,13539104,8421376,708928,7456224,0.08682361332648798,22,0,164.6661118940101,0.442400975007331,0,False,0,0,plans/p3/n3/case_092.json,39d632237c96f38fbf8ace47def0abb715a282c4ce95605b97247e1ca492b568,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1440399,1312828,1312828,1291687
case_092,3,4,frontier,4815554,957768,5.027891932075408,6264608,9521536,3473408,1712768,4908800,0.2586650171077304,24,0,161.71627216902561,0.3934996190073434,0,False,0,0,plans/p3/n4/case_092.json,2f628d4d89c9c8a62d4e61cd95d5d242e4213e16bbf6181ef06079375a2ea2c6,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1167492,1142902,1096662,957768
case_092,3,5,frontier,4815554,785869,6.127680313131069,3950976,7207904,229376,975488,4954464,0.16450183745163535,24,0,100.81598870700691,0.24216764699667692,0,False,0,0,plans/p3/n5/case_092.json,97453af7d55f3cc75980a63e308547735472f738245cb4b8361c8bb974c3260c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1062672,981125,859001,785869
case_093,1,1,mature,74205,74205,1.0,0,714752,0,0,0,,5,0,5.562122891999024,0.0,0,False,0,0,plans/p1/n1/case_093.json,87c8f4c2bc33d743b17bcd07995475d159c0808dacae7920d0178f775bde571c,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,74205,74205,74205,74205
case_093,1,2,mature,74205,37827,1.9616940280751844,8192,722944,0,0,0,,3,0,4.91553697999916,0.0,0,False,0,0,plans/p1/n2/case_093.json,339a5efc1543d40eecb3591fc04eb8afb66d16e8f88fe412b384ac706cd14a1e,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,37827,37827,37827,37827
case_093,1,3,mature,74205,25103,2.956021192686133,16384,731136,0,0,0,,7,0,7.006493226999737,0.0,0,False,0,0,plans/p1/n3/case_093.json,6f1efd69145bca81a5223c8e47ab10d4fb8f9339a2eadee47aea2601efb29755,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,25103,25103,25103,25103
case_093,1,4,mature,74205,19779,3.751706355225239,24576,739328,0,0,0,,6,0,6.781593159999829,0.0,0,False,0,0,plans/p1/n4/case_093.json,27db271be3c8ab3ae2906110002bd962726e7a013206ab2dd7655d986413d13c,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,19779,19779,19779,19779
case_093,1,5,mature,74205,15876,4.674036281179139,32768,747520,0,0,0,,5,0,6.839459116999933,0.0,0,False,0,0,plans/p1/n5/case_093.json,37f84ac73f276a8bd248823c582d73525cbaa292be0a0043b979bfc55c2e112a,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,15876,15876,15876,15876
case_093,2,1,frontier,74205,74205,1.0,0,714752,0,0,0,,17,0,4.4632105979835615,0.02779388800263405,0,False,0,0,plans/p2/n1/case_093.json,87c8f4c2bc33d743b17bcd07995475d159c0808dacae7920d0178f775bde571c,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,74205,74205,74205,74205
case_093,2,2,frontier,74205,37335,1.9875451988750503,16384,731136,0,0,0,,24,0,5.7880273509945255,0.011654960981104523,0,False,0,0,plans/p2/n2/case_093.json,a538d642997e096f055feebcb01c4031c1a7edf2db6382f37e67651801a1ee9b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,37559,37559,37559,37335
case_093,2,3,frontier,74205,25103,2.956021192686133,16384,731136,0,0,0,,24,0,6.030823519016849,0.010464681981829926,0,False,0,0,plans/p2/n3/case_093.json,6f1efd69145bca81a5223c8e47ab10d4fb8f9339a2eadee47aea2601efb29755,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,25103,25103,25103,25103
case_093,2,4,frontier,74205,19545,3.7966231772831924,28672,743424,0,0,0,,24,0,5.664940246992046,0.010063479014206678,0,False,0,0,plans/p2/n4/case_093.json,9331b3be806a97c9b7762b1c2a1695d44d09743276608674ba746b750bca09e2,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,19546,19546,19546,19545
case_093,2,5,frontier,74205,15630,4.747600767754319,32768,747520,0,0,0,,24,0,6.083191906975117,0.010529366991249844,0,False,0,0,plans/p2/n5/case_093.json,0c4cfb67aa1d454f8b52227073e9a4415f09b4f4745686100b7c04f43fd2dec5,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,15876,15876,15876,15630
