config_id,case,problem,cores,group,variant,completed,valid,attempt_count,recovered,first_attempt_valid,calls,failures,cache_hits,seconds,deadline_overrun_seconds,logged_generation_seconds,generation_errors,generation_timeouts,total_recorded_calls_including_recovery,total_recorded_failures_including_recovery,recorded_evaluation_seconds_including_recovery,unresolved_evaluation_attempts,summary,original_singlecore,makespan,added_copy,raw_speedup,statement_speedup,hit_bytes,miss_bytes,byte_hit_rate,plan_sha256,max_reported_depth,evaluated_branch_count
case_047_p1_n1,case_047,1,1,core_regression,legacy,True,True,1,False,True,24,0,0,106.075761531014,0.0,20.902301133988658,0,0,24,0,84.49762469003326,0,configurations/case_047_p1_n1/legacy/attempt_001/summary.json,326508.0,320846,544716,1.0176470954912948,1.0,0,0,,c6efefefde75e0d939ca21f7e630883b84ddddf58905c1e9d21fc93e4bb526b9,0,0
case_047_p1_n1,case_047,1,1,core_regression,persistent,True,True,1,False,True,24,0,0,167.274185243994,0.0,51.82813133485615,0,0,24,0,114.2313015399559,0,configurations/case_047_p1_n1/persistent/attempt_001/summary.json,326508.0,320846,544716,1.0176470954912948,1.0,0,0,,c6efefefde75e0d939ca21f7e630883b84ddddf58905c1e9d21fc93e4bb526b9,2,5
case_047_p1_n1,case_047,1,1,core_regression,mature,True,True,1,False,True,24,0,0,165.8733856290055,0.0,0.0,0,0,24,0,152.55646263394738,0,configurations/case_047_p1_n1/mature/attempt_001/summary.json,326508.0,323254,501350,1.0100663874228935,1.0,0,0,,ebc8b80504f9c6d9850ee4fb7d314182f5af5b1da5feb12004a609893f685f40,0,0
case_046_p3_n5,case_046,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,8.943433933018241,0.0,4.240988294041017,0,0,24,0,4.374250838998705,0,configurations/case_046_p3_n5/legacy/attempt_001/summary.json,276455.0,88781,3619200,3.1138982439936473,3.1138982439936473,143616,4467424,0.031146118879905618,3b2b3d325630c7d0da5d7a9f76fc78722d8771d82c3bb832f17c9a666260f59a,0,0
case_046_p3_n5,case_046,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,7.251453617005609,0.0,1.7514828719722573,0,0,24,0,5.0941878639278,0,configurations/case_046_p3_n5/persistent/attempt_001/summary.json,276455.0,62003,3872608,4.458735867619309,4.458735867619309,2424096,2331808,0.5097024666603868,2c77855b551d110e5e050a7e747a8881e3b8c3aa601588b7cfa3b88a23600be7,3,3
case_046_p3_n5,case_046,3,5,existing_regression,mature,True,True,1,False,True,21,0,0,4.19093530200189,0.0,0.3799260730156675,0,0,21,0,3.61813868698664,0,configurations/case_046_p3_n5/mature/attempt_001/summary.json,276455.0,77846,2791200,3.5513064255067697,3.5513064255067697,0,3787136,0.0,06766164545d1f3344b98cd9509bc23f12b77e8a71bda5520df692562dfa3f7d,0,0
case_047_p2_n1,case_047,2,1,core_regression,legacy,True,True,1,False,True,24,0,0,187.35906614499982,0.0,95.52251042390708,0,0,24,0,90.41957182696206,0,configurations/case_047_p2_n1/legacy/attempt_001/summary.json,326508.0,273973,0,1.1917524719589156,1.0,0,0,,c9a55c8fe863ad37a71841e93e215ced62514ce3b4365ea3c673043a67f46168,0,0
case_047_p2_n1,case_047,2,1,core_regression,persistent,True,True,1,False,True,5,0,0,37.31422643098631,0.0,21.749198897974566,0,0,5,0,15.310372448991984,0,configurations/case_047_p2_n1/persistent/attempt_001/summary.json,326508.0,277066,0,1.178448456324486,1.0,0,0,,400a057303f1a07af8b4726b5b91c234660c58109ea02ec870ca7e7934ab204d,1,1
case_047_p2_n1,case_047,2,1,core_regression,mature,True,True,1,False,True,9,0,0,28.92563161900034,0.0,1.2256163199490402,0,0,9,0,27.227171742008068,0,configurations/case_047_p2_n1/mature/attempt_001/summary.json,326508.0,277066,0,1.178448456324486,1.0,0,0,,400a057303f1a07af8b4726b5b91c234660c58109ea02ec870ca7e7934ab204d,0,0
case_046_p2_n5,case_046,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,7.1395885389938485,0.0,2.6129906449641567,0,0,24,0,4.198326730023837,0,configurations/case_046_p2_n5/legacy/attempt_001/summary.json,276455.0,88914,3619200,3.109240389589941,3.109240389589941,0,0,,ec748bdcf1c00bc5797a61515c7361211c16852aadea215744088b437f3dd647,0,0
case_046_p2_n5,case_046,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,6.587243115005549,0.0,1.559400826023193,0,0,24,0,4.639740648970474,0,configurations/case_046_p2_n5/persistent/attempt_001/summary.json,276455.0,86943,3656832,3.1797269475403427,3.1797269475403427,0,0,,030e972d80df3ff7ab871cdc3ec150e535c1c3b6a05082d05b723a885939a61e,2,3
case_046_p2_n5,case_046,2,5,existing_regression,mature,True,True,1,False,True,21,0,0,4.177232050977182,0.0,0.3853681600012351,0,0,21,0,3.6212885739805643,0,configurations/case_046_p2_n5/mature/attempt_001/summary.json,276455.0,77846,2791200,3.5513064255067697,3.5513064255067697,0,0,,06766164545d1f3344b98cd9509bc23f12b77e8a71bda5520df692562dfa3f7d,0,0
case_012_p3_n5,case_012,3,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,9.476973951997934,0.0,4.339311191986781,0,0,24,0,4.831315166025888,0,configurations/case_012_p3_n5/legacy/attempt_001/summary.json,59088.0,12144,70016,4.865612648221344,4.865612648221344,57728,490240,0.10534921747255314,434a17c9813313cbcd25359ae17b62d3f2a133933dbc5985eae609df9228a1ee,0,0
case_012_p3_n5,case_012,3,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,9.03483367699664,0.0,2.4703017310530413,0,0,24,0,6.19698195203091,0,configurations/case_012_p3_n5/persistent/attempt_001/summary.json,59088.0,12906,65920,4.578335657833565,4.578335657833565,56576,489344,0.10363423212192263,22fddfddb490907ec403de557623541246222751f921120e450e561cf53919d6,4,3
case_012_p3_n5,case_012,3,5,frozen_regression,mature,True,True,1,False,True,24,0,0,5.70389259501826,0.0,0.9962192689999938,0,0,24,0,4.484807405911852,0,configurations/case_012_p3_n5/mature/attempt_001/summary.json,59088.0,12272,49536,4.814863102998697,4.814863102998697,29184,504448,0.05468937395058767,295689f2c0d8888fca27a1a7d53048a57434f4f644d0c699302b64194798f41d,0,0
