case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup,verification,plan_base
case_033,1,5,368019,6668352,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_033_multicore_res.json,4.8209358755933795,historical_ledger,repository
case_033,2,1,1774196,4592640,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_033_multicore_res.json,1.0,historical_ledger,repository
case_033,2,2,881861,5770272,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_033_multicore_res.json,2.011877155243287,historical_ledger,repository
case_033,2,3,587547,6246432,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_033_multicore_res.json,3.01966651178544,historical_ledger,repository
case_033,2,4,442361,5376576,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_033_multicore_res.json,4.010742357486307,historical_ledger,repository
case_033,2,5,359574,7665792,1774196,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_033_multicore_res.json,4.934160979381157,independent_official_replay,delivery
case_033,3,1,1774080,4592640,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_033_multicore_res.json,1.000065386002886,historical_ledger,repository
case_033,3,2,880331,5770272,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_033_multicore_res.json,2.0153737628233017,historical_ledger,repository
case_033,3,3,586217,6246432,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_033_multicore_res.json,3.0265174841398323,historical_ledger,repository
case_033,3,4,441272,5376576,1774196,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_033_multicore_res.json,4.020640330680397,historical_ledger,repository
case_033,3,5,356432,16531092,1774196,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_033_multicore_res.json,4.977656327153566,independent_official_replay,delivery
case_034,1,1,837634,1579032,842996,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_034_multicore_res.json,1.0064013638414868,historical_ledger,repository
case_034,1,2,415539,1182720,842996,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_034_multicore_res.json,2.028680821776055,historical_ledger,repository
case_034,1,3,278077,2015744,842996,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_034_multicore_res.json,3.031520046605796,historical_ledger,repository
case_034,1,4,211980,3116544,842996,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_034_multicore_res.json,3.976771393527691,historical_ledger,repository
case_034,1,5,169362,2903040,842996,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_034_multicore_res.json,4.977480190361474,historical_ledger,repository
case_034,2,1,842996,1079832,842996,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_034_multicore_res.json,1.0,historical_ledger,repository
case_034,2,2,380968,1078784,842996,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_034_multicore_res.json,2.212773776275173,historical_ledger,repository
case_034,2,3,256145,1893376,842996,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_034_multicore_res.json,3.2910890316031933,historical_ledger,repository
case_034,2,4,192378,2357760,842996,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_034_multicore_res.json,4.381977149154269,historical_ledger,repository
case_034,2,5,160031,3529728,842996,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_034_multicore_res.json,5.267704382275934,independent_official_replay,delivery
case_034,3,1,842733,1079832,842996,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_034_multicore_res.json,1.0003120798639664,historical_ledger,repository
case_034,3,2,380968,1078784,842996,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_034_multicore_res.json,2.212773776275173,historical_ledger,repository
case_034,3,3,256145,1893376,842996,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_034_multicore_res.json,3.2910890316031933,historical_ledger,repository
case_034,3,4,192378,2357760,842996,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_034_multicore_res.json,4.381977149154269,historical_ledger,repository
case_034,3,5,163174,2803712,842996,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_034_multicore_res.json,5.1662397195631655,historical_ledger,repository
case_035,1,1,171025,56588,169571,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_035_multicore_res.json,0.9914983189592165,historical_ledger,repository
case_035,1,2,95406,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_035_multicore_res.json,1.7773620107750037,historical_ledger,repository
case_035,1,3,95406,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_035_multicore_res.json,1.7773620107750037,historical_ledger,repository
case_035,1,4,95406,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_035_multicore_res.json,1.7773620107750037,historical_ledger,repository
case_035,1,5,90079,1379966,169571,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_035_multicore_res.json,1.8824698320363236,historical_ledger,repository
case_035,2,1,169571,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_035_multicore_res.json,1.0,historical_ledger,repository
case_035,2,2,92625,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_035_multicore_res.json,1.8307260458839407,historical_ledger,repository
case_035,2,3,89161,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_035_multicore_res.json,1.9018517064635883,historical_ledger,repository
case_035,2,4,57103,1119718,169571,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_035_multicore_res.json,2.969563770730084,historical_ledger,repository
case_035,2,5,51821,1130532,169571,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_035_multicore_res.json,3.2722448428243376,historical_ledger,repository
case_035,3,1,169571,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_035_multicore_res.json,1.0,historical_ledger,repository
case_035,3,2,92625,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_035_multicore_res.json,1.8307260458839407,historical_ledger,repository
case_035,3,3,89161,0,169571,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_035_multicore_res.json,1.9018517064635883,historical_ledger,repository
case_035,3,4,56560,1119718,169571,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_035_multicore_res.json,2.9980728429985857,historical_ledger,repository
case_035,3,5,51103,1130532,169571,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_035_multicore_res.json,3.318220065358198,historical_ledger,repository
case_036,1,1,932330,2304,931510,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_036_multicore_res.json,0.9991204830907511,historical_ledger,repository
case_036,1,2,466068,1152,931510,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_036_multicore_res.json,1.998656848356892,historical_ledger,repository
case_036,1,3,311345,2304,931510,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_036_multicore_res.json,2.991890025534375,historical_ledger,repository
case_036,1,4,233584,3456,931510,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_036_multicore_res.json,3.987901568600589,historical_ledger,repository
case_036,1,5,187182,4608,931510,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_036_multicore_res.json,4.976493466252097,historical_ledger,repository
case_036,2,1,931510,0,931510,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_036_multicore_res.json,1.0,historical_ledger,repository
case_036,2,2,466068,1152,931510,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_036_multicore_res.json,1.998656848356892,historical_ledger,repository
case_036,2,3,311345,2304,931510,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_036_multicore_res.json,2.991890025534375,historical_ledger,repository
case_036,2,4,233584,3456,931510,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_036_multicore_res.json,3.987901568600589,historical_ledger,repository
case_036,2,5,187182,4608,931510,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_036_multicore_res.json,4.976493466252097,historical_ledger,repository
case_036,3,1,931510,0,931510,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_036_multicore_res.json,1.0,historical_ledger,repository
case_036,3,2,466068,1152,931510,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_036_multicore_res.json,1.998656848356892,historical_ledger,repository
case_036,3,3,311345,2304,931510,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_036_multicore_res.json,2.991890025534375,historical_ledger,repository
case_036,3,4,233584,3456,931510,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_036_multicore_res.json,3.987901568600589,historical_ledger,repository
case_036,3,5,187182,4608,931510,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_036_multicore_res.json,4.976493466252097,historical_ledger,repository
case_037,1,1,210001,0,210001,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_037_multicore_res.json,1.0,historical_ledger,repository
case_037,1,2,105374,204800,210001,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_037_multicore_res.json,1.992910964754114,historical_ledger,repository
case_037,1,3,74038,1064960,210001,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_037_multicore_res.json,2.836394824279424,historical_ledger,repository
case_037,1,4,53320,614400,210001,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_037_multicore_res.json,3.938503375843961,historical_ledger,repository
case_037,1,5,43013,778240,210001,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_037_multicore_res.json,4.882268151489085,historical_ledger,repository
case_037,2,1,210001,0,210001,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_037_multicore_res.json,1.0,historical_ledger,repository
case_037,2,2,105374,204800,210001,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_037_multicore_res.json,1.992910964754114,historical_ledger,repository
case_037,2,3,74038,491520,210001,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_037_multicore_res.json,2.836394824279424,historical_ledger,repository
case_037,2,4,53320,614400,210001,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_037_multicore_res.json,3.938503375843961,historical_ledger,repository
case_037,2,5,43013,778240,210001,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_037_multicore_res.json,4.882268151489085,historical_ledger,repository
case_037,3,1,210001,0,210001,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_037_multicore_res.json,1.0,historical_ledger,repository
case_037,3,2,105374,204800,210001,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_037_multicore_res.json,1.992910964754114,historical_ledger,repository
case_037,3,3,74038,491520,210001,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_037_multicore_res.json,2.836394824279424,historical_ledger,repository
case_037,3,4,53320,614400,210001,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_037_multicore_res.json,3.938503375843961,historical_ledger,repository
case_037,3,5,43013,778240,210001,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_037_multicore_res.json,4.882268151489085,historical_ledger,repository
case_038,1,1,1353756,7113216,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_038_multicore_res.json,1.0079770652909388,historical_ledger,repository
case_038,1,2,681518,6790656,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_038_multicore_res.json,2.002228847954126,historical_ledger,repository
case_038,1,3,456502,7908864,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_038_multicore_res.json,2.9891544834414745,historical_ledger,repository
case_038,1,4,345206,9295872,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_038_multicore_res.json,3.9528716186856543,historical_ledger,repository
case_038,1,5,276053,8454144,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_038_multicore_res.json,4.943090638391903,historical_ledger,repository
case_038,2,1,1364555,5627904,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_038_multicore_res.json,1.0,historical_ledger,repository
case_038,2,2,677265,6798848,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_038_multicore_res.json,2.014802182306778,historical_ledger,repository
case_038,2,3,457910,5497344,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_038_multicore_res.json,2.9799633115677753,historical_ledger,repository
case_038,2,4,339551,6811648,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_038_multicore_res.json,4.0187041121952225,historical_ledger,repository
case_038,2,5,274362,7547392,1364555,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_038_multicore_res.json,4.973556833672301,independent_official_replay,delivery
case_038,3,1,1363312,5627904,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_038_multicore_res.json,1.0009117502083162,historical_ledger,repository
case_038,3,2,677060,6798848,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_038_multicore_res.json,2.015412223436623,historical_ledger,repository
case_038,3,3,457545,5411328,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_038_multicore_res.json,2.9823405348107834,historical_ledger,repository
case_038,3,4,337655,6811648,1364555,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_038_multicore_res.json,4.0412699352889785,historical_ledger,repository
case_038,3,5,274634,7870464,1364555,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_038_multicore_res.json,4.968630977956116,independent_official_replay,delivery
case_039,1,1,1408153,10416128,1435262,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_039_multicore_res.json,1.019251459180927,historical_ledger,repository
case_039,1,2,707704,9543680,1435262,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_039_multicore_res.json,2.028054101714841,historical_ledger,repository
case_039,1,3,485565,14323712,1435262,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_039_multicore_res.json,2.9558596686334475,historical_ledger,repository
