batch,profile,case,problem,num_cores,compute_ops,size_band,stage,round,generation_seconds,evaluations,strict_time_improvement,before_time,after_time
full_p3_seed17,full,case_033,3,3,3465,02_1001..5000,trace,0,0.13609654200263321,8,True,606132,604364
full_p3_seed17,full,case_033,3,3,3465,02_1001..5000,cache,0,0.12309437501244247,4,True,604364,601395
full_p3_seed17,full,case_033,3,4,3465,02_1001..5000,component,0,0.7615654999390244,4,True,,458527
full_p3_seed17,full,case_033,3,4,3465,02_1001..5000,operation,0,0.5242572909919545,8,False,458527,458527
full_p3_seed17,full,case_033,3,4,3465,02_1001..5000,trace,0,0.13838991604279727,8,False,458527,458527
full_p3_seed17,full,case_033,3,4,3465,02_1001..5000,cache,0,0.13178941700607538,4,True,458527,456091
full_p3_seed17,full,case_033,3,5,3465,02_1001..5000,component,0,1.0568848330294713,4,True,,371506
full_p3_seed17,full,case_033,3,5,3465,02_1001..5000,operation,0,0.6261175000108778,8,False,371506,371506
full_p3_seed17,full,case_033,3,5,3465,02_1001..5000,trace,0,0.13948504102881998,8,False,371506,371506
full_p3_seed17,full,case_033,3,5,3465,02_1001..5000,cache,0,0.11631008295807987,4,True,371506,368435
full_p3_seed17,full,case_034,3,2,3745,02_1001..5000,component,0,0.28834025003015995,4,True,,393192
full_p3_seed17,full,case_034,3,2,3745,02_1001..5000,operation,0,0.4346288329688832,8,False,393192,393192
full_p3_seed17,full,case_034,3,2,3745,02_1001..5000,trace,0,0.14558454102370888,8,False,393192,393192
full_p3_seed17,full,case_034,3,2,3745,02_1001..5000,cache,0,0.11289354204200208,4,True,393192,389601
full_p3_seed17,full,case_034,3,3,3745,02_1001..5000,component,0,0.5504917500074953,4,True,,267219
full_p3_seed17,full,case_034,3,3,3745,02_1001..5000,operation,0,0.5027670420240611,8,False,267219,267219
full_p3_seed17,full,case_034,3,3,3745,02_1001..5000,trace,0,0.14551883400417864,8,False,267219,267219
full_p3_seed17,full,case_034,3,3,3745,02_1001..5000,cache,0,0.11055716697592288,4,True,267219,264333
full_p3_seed17,full,case_028,3,5,19584,04_>10000,component,0,1.5145369169767946,4,True,,11450794
full_p3_seed17,full,case_028,3,5,19584,04_>10000,operation,0,3.4845971670001745,8,True,11450794,8404538
full_p3_seed17,full,case_028,3,5,19584,04_>10000,trace,0,2.0712537920335308,8,True,8404538,8404515
full_p3_seed17,full,case_028,3,5,19584,04_>10000,cache,0,1.2049015000229701,4,True,8404515,8300936
full_p3_seed17,full,case_034,3,4,3745,02_1001..5000,component,0,0.8452266249805689,4,True,,207485
full_p3_seed17,full,case_034,3,4,3745,02_1001..5000,operation,0,0.5798659999854863,8,False,207485,207485
full_p3_seed17,full,case_034,3,4,3745,02_1001..5000,trace,0,0.1542461250210181,8,False,207485,207485
full_p3_seed17,full,case_034,3,4,3745,02_1001..5000,cache,0,0.11583766702096909,4,True,207485,206482
full_p3_seed17,full,case_035,3,2,3857,02_1001..5000,component,0,0.13903574994765222,4,True,,95406
full_p3_seed17,full,case_035,3,2,3857,02_1001..5000,operation,0,0.3685339579824358,8,False,95406,95406
full_p3_seed17,full,case_035,3,2,3857,02_1001..5000,trace,0,0.12936933408491313,8,True,95406,92625
full_p3_seed17,full,case_035,3,2,3857,02_1001..5000,cache,0,0.06158275005873293,1,False,92625,92625
full_p3_seed17,full,case_034,3,5,3745,02_1001..5000,component,0,1.1664438339648768,4,True,,167484
full_p3_seed17,full,case_034,3,5,3745,02_1001..5000,operation,0,0.6719006249913946,8,False,167484,167484
full_p3_seed17,full,case_034,3,5,3745,02_1001..5000,trace,0,0.14508379192557186,8,True,167484,167024
full_p3_seed17,full,case_034,3,5,3745,02_1001..5000,cache,0,0.11589920904953033,4,True,167024,163557
full_p3_seed17,full,case_035,3,3,3857,02_1001..5000,component,0,0.2253602920100093,4,True,,95424
full_p3_seed17,full,case_035,3,3,3857,02_1001..5000,operation,0,0.47503149998374283,8,False,95424,95424
full_p3_seed17,full,case_035,3,3,3857,02_1001..5000,trace,0,0.1351400000276044,8,True,95424,89161
full_p3_seed17,full,case_035,3,3,3857,02_1001..5000,cache,0,0.06314662494696677,1,False,89161,89161
full_p3_seed17,full,case_036,3,2,2400,02_1001..5000,component,0,0.15496983309276402,4,True,,466068
full_p3_seed17,full,case_036,3,2,2400,02_1001..5000,operation,0,0.24031241692136973,5,False,466068,466068
full_p3_seed17,full,case_036,3,2,2400,02_1001..5000,trace,0,0.07078687497414649,0,False,466068,466068
full_p3_seed17,full,case_036,3,2,2400,02_1001..5000,cache,0,0.08592300000600517,3,False,466068,466068
full_p3_seed17,full,case_036,3,3,2400,02_1001..5000,component,0,0.2768709580413997,4,True,,311345
full_p3_seed17,full,case_036,3,3,2400,02_1001..5000,operation,0,0.286602208041586,5,False,311345,311345
full_p3_seed17,full,case_036,3,3,2400,02_1001..5000,trace,0,0.07140366593375802,1,False,311345,311345
full_p3_seed17,full,case_036,3,3,2400,02_1001..5000,cache,0,0.09904124995227903,4,False,311345,311345
full_p3_seed17,full,case_035,3,4,3857,02_1001..5000,component,0,0.3232792919734493,4,True,,95442
full_p3_seed17,full,case_035,3,4,3857,02_1001..5000,operation,0,0.5494994999608025,8,True,95442,83939
full_p3_seed17,full,case_035,3,4,3857,02_1001..5000,trace,0,0.1898326250957325,8,True,83939,56956
full_p3_seed17,full,case_035,3,4,3857,02_1001..5000,cache,0,0.13543975003995,4,True,56956,56560
full_p3_seed17,full,case_036,3,4,2400,02_1001..5000,component,0,0.44500629196409136,4,True,,233584
full_p3_seed17,full,case_036,3,4,2400,02_1001..5000,operation,0,0.34001191705465317,5,False,233584,233584
full_p3_seed17,full,case_036,3,4,2400,02_1001..5000,trace,0,0.06812787498347461,0,False,233584,233584
full_p3_seed17,full,case_036,3,4,2400,02_1001..5000,cache,0,0.09118179196957499,4,False,233584,233584
full_p3_seed17,full,case_036,3,5,2400,02_1001..5000,component,0,0.6089932080358267,4,True,,187182
full_p3_seed17,full,case_036,3,5,2400,02_1001..5000,operation,0,0.40131937502883375,5,False,187182,187182
full_p3_seed17,full,case_036,3,5,2400,02_1001..5000,trace,0,0.10464887507259846,0,False,187182,187182
full_p3_seed17,full,case_036,3,5,2400,02_1001..5000,cache,0,0.11128187493886799,4,False,187182,187182
full_p3_seed17,full,case_037,3,2,780,01_<=1000,component,0,0.06358666601590812,4,True,,105374
full_p3_seed17,full,case_037,3,2,780,01_<=1000,operation,0,0.0874880839837715,8,False,105374,105374
full_p3_seed17,full,case_037,3,2,780,01_<=1000,trace,0,0.0221244590356946,2,False,105374,105374
full_p3_seed17,full,case_037,3,2,780,01_<=1000,cache,0,0.03213166701607406,4,False,105374,105374
full_p3_seed17,full,case_037,3,3,780,01_<=1000,component,0,0.1641177920391783,4,True,,74038
full_p3_seed17,full,case_037,3,3,780,01_<=1000,operation,0,0.1078492080559954,8,False,74038,74038
full_p3_seed17,full,case_037,3,3,780,01_<=1000,trace,0,0.0210450409213081,2,False,74038,74038
full_p3_seed17,full,case_037,3,3,780,01_<=1000,cache,0,0.025945624918676913,4,False,74038,74038
full_p3_seed17,full,case_035,3,5,3857,02_1001..5000,component,0,0.43153325002640486,4,True,,95460
full_p3_seed17,full,case_035,3,5,3857,02_1001..5000,operation,0,0.7239983339095488,8,True,95460,79371
full_p3_seed17,full,case_035,3,5,3857,02_1001..5000,trace,0,0.19694070902187377,8,True,79371,51586
full_p3_seed17,full,case_035,3,5,3857,02_1001..5000,cache,0,0.1372544999467209,4,True,51586,51103
full_p3_seed17,full,case_037,3,4,780,01_<=1000,component,0,0.24031537503469735,4,True,,53320
full_p3_seed17,full,case_037,3,4,780,01_<=1000,operation,0,0.12009687500540167,8,False,53320,53320
full_p3_seed17,full,case_037,3,4,780,01_<=1000,trace,0,0.02094254200346768,2,False,53320,53320
full_p3_seed17,full,case_037,3,4,780,01_<=1000,cache,0,0.03334562503732741,4,False,53320,53320
full_p3_seed17,full,case_037,3,5,780,01_<=1000,component,0,0.34739474998787045,4,True,,43013
full_p3_seed17,full,case_037,3,5,780,01_<=1000,operation,0,0.13962425000499934,8,False,43013,43013
full_p3_seed17,full,case_037,3,5,780,01_<=1000,trace,0,0.020748832961544394,2,False,43013,43013
full_p3_seed17,full,case_037,3,5,780,01_<=1000,cache,0,0.03101904201321304,4,False,43013,43013
full_p3_seed17,full,case_039,3,2,5250,03_5001..10000,component,0,0.3362242500297725,4,True,,705615
full_p3_seed17,full,case_039,3,2,5250,03_5001..10000,operation,0,0.6195803330047056,8,False,705615,705615
full_p3_seed17,full,case_039,3,2,5250,03_5001..10000,trace,0,0.1574858749518171,2,False,705615,705615
full_p3_seed17,full,case_039,3,2,5250,03_5001..10000,cache,0,0.19366562506183982,4,True,705615,705335
full_p3_seed17,full,case_038,3,2,5907,03_5001..10000,component,0,0.3760288329795003,4,True,,681309
full_p3_seed17,full,case_038,3,2,5907,03_5001..10000,operation,0,0.6387507920153439,8,False,681309,681309
full_p3_seed17,full,case_038,3,2,5907,03_5001..10000,trace,0,0.26004150009248406,8,True,681309,681027
full_p3_seed17,full,case_038,3,2,5907,03_5001..10000,cache,0,0.378071833983995,4,True,681027,678824
full_p3_seed17,full,case_039,3,3,5250,03_5001..10000,component,0,0.9056399579858407,4,True,,483226
full_p3_seed17,full,case_039,3,3,5250,03_5001..10000,operation,0,0.7310548339737579,8,False,483226,483226
full_p3_seed17,full,case_039,3,3,5250,03_5001..10000,trace,0,0.21499754092656076,8,True,483226,481955
full_p3_seed17,full,case_039,3,3,5250,03_5001..10000,cache,0,0.21122162509709597,4,True,481955,481574
full_p3_seed17,full,case_038,3,3,5907,03_5001..10000,component,0,0.7595374580705538,4,True,,457752
full_p3_seed17,full,case_038,3,3,5907,03_5001..10000,operation,0,0.8225271250121295,8,False,457752,457752
full_p3_seed17,full,case_038,3,3,5907,03_5001..10000,trace,0,0.23737462505232543,8,False,457752,457752
full_p3_seed17,full,case_038,3,3,5907,03_5001..10000,cache,0,0.21924479107838124,4,True,457752,457550
full_p3_seed17,full,case_039,3,4,5250,03_5001..10000,component,0,1.1014148339163512,4,True,,368055
full_p3_seed17,full,case_039,3,4,5250,03_5001..10000,operation,0,0.8200809580739588,8,False,368055,368055
full_p3_seed17,full,case_039,3,4,5250,03_5001..10000,trace,0,0.16385395894758403,2,False,368055,368055
full_p3_seed17,full,case_039,3,4,5250,03_5001..10000,cache,0,0.27235816698521376,4,True,368055,367725
full_p3_seed17,full,case_038,3,4,5907,03_5001..10000,component,0,1.117616374976933,4,True,,343684
full_p3_seed17,full,case_038,3,4,5907,03_5001..10000,operation,0,0.9231012080563232,8,False,343684,343684
full_p3_seed17,full,case_038,3,4,5907,03_5001..10000,trace,0,0.25607308303005993,8,True,343684,342703
full_p3_seed17,full,case_038,3,4,5907,03_5001..10000,cache,0,0.23896570899523795,4,True,342703,337975
full_p3_seed17,full,case_039,3,5,5250,03_5001..10000,component,0,1.7676097080111504,4,True,,301264
full_p3_seed17,full,case_039,3,5,5250,03_5001..10000,operation,0,1.0492962079588324,8,False,301264,301264
full_p3_seed17,full,case_039,3,5,5250,03_5001..10000,trace,0,0.15782045805826783,2,False,301264,301264
full_p3_seed17,full,case_039,3,5,5250,03_5001..10000,cache,0,0.22957558406051248,4,True,301264,300221
full_p3_seed17,full,case_040,3,2,3083,02_1001..5000,component,0,0.17819145799148828,4,True,,143248
full_p3_seed17,full,case_040,3,2,3083,02_1001..5000,operation,0,0.32649120897985995,8,False,143248,143248
full_p3_seed17,full,case_040,3,2,3083,02_1001..5000,trace,0,0.13610179198440164,8,True,143248,137941
full_p3_seed17,full,case_040,3,2,3083,02_1001..5000,cache,0,0.10901020909659564,4,True,137941,137591
full_p3_seed17,full,case_040,3,3,3083,02_1001..5000,component,0,0.24430779204703867,4,True,,110105
full_p3_seed17,full,case_040,3,3,3083,02_1001..5000,operation,0,0.4208552499767393,8,False,110105,110105
full_p3_seed17,full,case_040,3,3,3083,02_1001..5000,trace,0,0.11288416595198214,8,True,110105,100597
full_p3_seed17,full,case_040,3,3,3083,02_1001..5000,cache,0,0.0500356670236215,1,False,100597,100597
full_p3_seed17,full,case_038,3,5,5907,03_5001..10000,component,0,1.623175958986394,4,True,,276333
full_p3_seed17,full,case_038,3,5,5907,03_5001..10000,operation,0,1.1659871659940109,8,False,276333,276333
full_p3_seed17,full,case_038,3,5,5907,03_5001..10000,trace,0,0.275521875009872,8,False,276333,276333
full_p3_seed17,full,case_038,3,5,5907,03_5001..10000,cache,0,0.2351227500475943,4,True,276333,275192
full_p3_seed17,full,case_040,3,4,3083,02_1001..5000,component,0,0.32497208402492106,4,True,,110202
full_p3_seed17,full,case_040,3,4,3083,02_1001..5000,operation,0,0.4715091249672696,8,False,110202,110202
full_p3_seed17,full,case_040,3,4,3083,02_1001..5000,trace,0,0.11873645894229412,8,True,110202,100182
full_p3_seed17,full,case_040,3,4,3083,02_1001..5000,cache,0,0.060850415960885584,1,True,100182,100050
full_p3_seed17,full,case_040,3,4,3083,02_1001..5000,cache,1,0.0656671249307692,1,False,100050,100050
full_p3_seed17,full,case_040,3,5,3083,02_1001..5000,component,0,0.41340995905920863,4,True,,110337
full_p3_seed17,full,case_040,3,5,3083,02_1001..5000,operation,0,0.5555426659993827,8,True,110337,101217
full_p3_seed17,full,case_040,3,5,3083,02_1001..5000,trace,0,0.1526770000346005,8,True,101217,63907
full_p3_seed17,full,case_040,3,5,3083,02_1001..5000,cache,0,0.12438604107592255,4,True,63907,63092
full_p3_seed17,full,case_042,3,2,4733,02_1001..5000,component,0,0.3147082079667598,4,True,,839453
full_p3_seed17,full,case_042,3,2,4733,02_1001..5000,operation,0,0.5177907089237124,8,False,839453,839453
full_p3_seed17,full,case_042,3,2,4733,02_1001..5000,trace,0,0.18468366598244756,8,False,839453,839453
full_p3_seed17,full,case_042,3,2,4733,02_1001..5000,cache,0,0.18305712507572025,4,True,839453,835401
full_p3_seed17,full,case_042,3,3,4733,02_1001..5000,component,0,0.6802397079300135,4,True,,571429
full_p3_seed17,full,case_042,3,3,4733,02_1001..5000,operation,0,0.6235703339334577,8,False,571429,571429
full_p3_seed17,full,case_042,3,3,4733,02_1001..5000,trace,0,0.2373794170562178,8,False,571429,571429
full_p3_seed17,full,case_042,3,3,4733,02_1001..5000,cache,0,0.20087029098067433,4,True,571429,567721
full_p3_seed17,full,case_042,3,4,4733,02_1001..5000,component,0,0.98104358301498,4,True,,440666
full_p3_seed17,full,case_042,3,4,4733,02_1001..5000,operation,0,0.7543884998885915,8,False,440666,440666
full_p3_seed17,full,case_042,3,4,4733,02_1001..5000,trace,0,0.20645479205995798,8,False,440666,440666
full_p3_seed17,full,case_042,3,4,4733,02_1001..5000,cache,0,0.18863604101352394,4,True,440666,436193
full_p3_seed17,full,case_042,3,5,4733,02_1001..5000,component,0,1.4583033330272883,4,True,,358762
full_p3_seed17,full,case_042,3,5,4733,02_1001..5000,operation,0,0.961600249982439,8,False,358762,358762
full_p3_seed17,full,case_042,3,5,4733,02_1001..5000,trace,0,0.2074579169275239,8,False,358762,358762
full_p3_seed17,full,case_042,3,5,4733,02_1001..5000,cache,0,0.16760649997740984,4,True,358762,353812
full_p3_seed17,full,case_041,3,2,16594,04_>10000,component,0,0.8721323750214651,4,True,,2987139
full_p3_seed17,full,case_041,3,2,16594,04_>10000,operation,0,2.218509207945317,8,False,2987139,2987139
full_p3_seed17,full,case_041,3,2,16594,04_>10000,trace,0,0.7093744999729097,8,False,2987139,2987139
full_p3_seed17,full,case_041,3,2,16594,04_>10000,cache,0,0.7542354579782113,4,True,2987139,2985862
full_p3_seed17,full,case_043,3,2,9309,03_5001..10000,component,0,0.5689557909499854,4,True,,355345
full_p3_seed17,full,case_043,3,2,9309,03_5001..10000,operation,0,1.032454292057082,8,False,355345,355345
full_p3_seed17,full,case_043,3,2,9309,03_5001..10000,trace,0,0.3330345000140369,8,True,355345,352991
full_p3_seed17,full,case_043,3,2,9309,03_5001..10000,cache,0,0.2817398749757558,4,False,352991,352991
full_p3_seed17,full,case_043,3,3,9309,03_5001..10000,component,0,0.8622744160238653,4,True,,268776
full_p3_seed17,full,case_043,3,3,9309,03_5001..10000,operation,0,1.3418889170279726,8,False,268776,268776
full_p3_seed17,full,case_043,3,3,9309,03_5001..10000,trace,0,0.38300154206808656,8,True,268776,260496
full_p3_seed17,full,case_043,3,3,9309,03_5001..10000,cache,0,0.30036420898977667,4,False,260496,260496
full_p3_seed17,full,case_043,3,4,9309,03_5001..10000,component,0,1.1822729589184746,4,True,,269190
full_p3_seed17,full,case_043,3,4,9309,03_5001..10000,operation,0,1.5199615840101615,8,False,269190,269190
full_p3_seed17,full,case_043,3,4,9309,03_5001..10000,trace,0,0.3250828339951113,8,True,269190,255536
full_p3_seed17,full,case_043,3,4,9309,03_5001..10000,cache,0,0.26820904097985476,4,False,255536,255536
full_p3_seed17,full,case_041,3,3,16594,04_>10000,component,0,1.7000927079934627,4,True,,1990183
full_p3_seed17,full,case_041,3,3,16594,04_>10000,operation,0,2.7253815829753876,8,False,1990183,1990183
full_p3_seed17,full,case_041,3,3,16594,04_>10000,trace,0,0.6705516669899225,8,True,1990183,1989403
full_p3_seed17,full,case_041,3,3,16594,04_>10000,cache,0,0.7719579170225188,4,True,1989403,1989217
full_p3_seed17,full,case_043,3,5,9309,03_5001..10000,component,0,1.595925541012548,4,True,,269571
full_p3_seed17,full,case_043,3,5,9309,03_5001..10000,operation,0,1.6690298749599606,8,True,269571,225659
full_p3_seed17,full,case_043,3,5,9309,03_5001..10000,trace,0,0.45880191703327,8,True,225659,161725
full_p3_seed17,full,case_043,3,5,9309,03_5001..10000,cache,0,0.3752098339609802,4,True,161725,158526
full_p3_seed17,full,case_044,3,2,1364,02_1001..5000,component,0,0.09899320907425135,4,True,,85335
full_p3_seed17,full,case_044,3,2,1364,02_1001..5000,operation,0,0.16865166695788503,8,True,85335,44795
full_p3_seed17,full,case_044,3,2,1364,02_1001..5000,trace,0,0.08926000003702939,8,False,44795,44795
full_p3_seed17,full,case_044,3,2,1364,02_1001..5000,cache,0,0.04019104200415313,4,True,44795,44293
full_p3_seed17,full,case_044,3,3,1364,02_1001..5000,component,0,0.09395966597367078,4,True,,83153
full_p3_seed17,full,case_044,3,3,1364,02_1001..5000,operation,0,0.16246804199181497,8,True,83153,51567
full_p3_seed17,full,case_044,3,3,1364,02_1001..5000,trace,0,0.05587479204405099,8,True,51567,44247
full_p3_seed17,full,case_044,3,3,1364,02_1001..5000,cache,0,0.05063891701865941,4,False,44247,44247
full_p3_seed17,full,case_044,3,4,1364,02_1001..5000,component,0,0.14401016698684543,4,True,,89039
full_p3_seed17,full,case_044,3,4,1364,02_1001..5000,operation,0,0.23405899992212653,8,True,89039,48902
full_p3_seed17,full,case_044,3,4,1364,02_1001..5000,trace,0,0.05968066700734198,8,False,48902,48902
full_p3_seed17,full,case_044,3,4,1364,02_1001..5000,cache,0,0.04362450004555285,4,False,48902,48902
full_p3_seed17,full,case_044,3,5,1364,02_1001..5000,component,0,0.18024770799092948,4,True,,102921
full_p3_seed17,full,case_044,3,5,1364,02_1001..5000,operation,0,0.23588750010821968,8,True,102921,46139
full_p3_seed17,full,case_044,3,5,1364,02_1001..5000,trace,0,0.05943899997510016,8,False,46139,46139
full_p3_seed17,full,case_044,3,5,1364,02_1001..5000,cache,0,0.039547333028167486,4,False,46139,46139
full_p3_seed17,full,case_045,3,2,1651,02_1001..5000,component,0,0.055635042022913694,4,True,,62983
full_p3_seed17,full,case_045,3,2,1651,02_1001..5000,operation,0,0.17580158298369497,8,False,62983,62983
full_p3_seed17,full,case_045,3,2,1651,02_1001..5000,trace,0,0.039394833031110466,2,False,62983,62983
full_p3_seed17,full,case_045,3,2,1651,02_1001..5000,cache,0,0.026831625029444695,1,False,62983,62983
full_p3_seed17,full,case_045,3,3,1651,02_1001..5000,component,0,0.0861039999872446,4,True,,42214
full_p3_seed17,full,case_045,3,3,1651,02_1001..5000,operation,0,0.1999029170256108,8,False,42214,42214
full_p3_seed17,full,case_045,3,3,1651,02_1001..5000,trace,0,0.045536416000686586,2,False,42214,42214
full_p3_seed17,full,case_045,3,3,1651,02_1001..5000,cache,0,0.030632333015091717,1,False,42214,42214
full_p3_seed17,full,case_045,3,4,1651,02_1001..5000,component,0,0.112653375021182,4,True,,31878
full_p3_seed17,full,case_045,3,4,1651,02_1001..5000,operation,0,0.24162524996791035,8,False,31878,31878
full_p3_seed17,full,case_045,3,4,1651,02_1001..5000,trace,0,0.043243291904218495,2,False,31878,31878
full_p3_seed17,full,case_045,3,4,1651,02_1001..5000,cache,0,0.04864145792089403,1,False,31878,31878
full_p3_seed17,full,case_045,3,5,1651,02_1001..5000,component,0,0.1743754999479279,4,True,,25770
full_p3_seed17,full,case_045,3,5,1651,02_1001..5000,operation,0,0.30141254200134426,8,False,25770,25770
full_p3_seed17,full,case_045,3,5,1651,02_1001..5000,trace,0,0.043462667032144964,2,False,25770,25770
full_p3_seed17,full,case_045,3,5,1651,02_1001..5000,cache,0,0.030199000029824674,1,False,25770,25770
full_p3_seed17,full,case_046,3,2,992,01_<=1000,component,0,0.032970250002108514,4,True,,137552
full_p3_seed17,full,case_046,3,2,992,01_<=1000,operation,0,0.08999162504915148,8,True,137552,105690
full_p3_seed17,full,case_046,3,2,992,01_<=1000,trace,0,0.0331743749557063,1,False,105690,105690
full_p3_seed17,full,case_046,3,2,992,01_<=1000,cache,0,0.028090209001675248,4,False,105690,105690
full_p3_seed17,full,case_046,3,3,992,01_<=1000,component,0,0.05447774997446686,4,True,,121494
full_p3_seed17,full,case_046,3,3,992,01_<=1000,operation,0,0.12072291609365493,8,True,121494,98072
full_p3_seed17,full,case_046,3,3,992,01_<=1000,trace,0,0.06036279199179262,8,True,98072,97752
full_p3_seed17,full,case_046,3,3,992,01_<=1000,cache,0,0.03615266701672226,4,True,97752,93554
full_p3_seed17,full,case_046,3,4,992,01_<=1000,component,0,0.07602449995465577,4,True,,105932
full_p3_seed17,full,case_046,3,4,992,01_<=1000,operation,0,0.13249762495979667,8,True,105932,78100
full_p3_seed17,full,case_046,3,4,992,01_<=1000,trace,0,0.028620459022931755,1,False,78100,78100
full_p3_seed17,full,case_046,3,4,992,01_<=1000,cache,0,0.028538124985061586,4,True,78100,77208
full_p3_seed17,full,case_046,3,5,992,01_<=1000,component,0,0.09689874993637204,4,True,,105932
full_p3_seed17,full,case_046,3,5,992,01_<=1000,operation,0,0.15376866597216576,8,True,105932,92645
full_p3_seed17,full,case_046,3,5,992,01_<=1000,trace,0,0.027489708038046956,1,False,92645,92645
full_p3_seed17,full,case_046,3,5,992,01_<=1000,cache,0,0.031331082922406495,4,True,92645,90804
full_p3_seed17,full,case_047,3,2,13710,04_>10000,component,0,0.04180620901752263,1,True,,326508
full_p3_seed17,full,case_047,3,2,13710,04_>10000,operation,0,1.3269352500792593,8,True,326508,196393
full_p3_seed17,full,case_047,3,2,13710,04_>10000,trace,0,0.5473823329666629,8,False,196393,196393
full_p3_seed17,full,case_047,3,2,13710,04_>10000,cache,0,0.3984329589875415,4,True,196393,185722
full_p3_seed17,full,case_041,3,4,16594,04_>10000,component,0,2.494773208978586,4,True,,1487676
full_p3_seed17,full,case_041,3,4,16594,04_>10000,operation,0,3.19238583301194,8,False,1487676,1487676
full_p3_seed17,full,case_041,3,4,16594,04_>10000,trace,0,0.8431227910332382,8,False,1487676,1487676
full_p3_seed17,full,case_041,3,4,16594,04_>10000,cache,0,0.7352282089414075,4,False,1487676,1487676
full_p3_seed17,full,case_047,3,3,13710,04_>10000,component,0,0.04271970805712044,1,True,,326508
full_p3_seed17,full,case_047,3,3,13710,04_>10000,operation,0,1.7958027500426397,8,True,326508,138154
full_p3_seed17,full,case_047,3,3,13710,04_>10000,trace,0,0.5812138329492882,8,True,138154,128689
full_p3_seed17,full,case_047,3,3,13710,04_>10000,cache,0,0.43536766606848687,4,True,128689,127936
full_p3_seed17,full,case_041,3,5,16594,04_>10000,component,0,3.4120188750093803,4,True,,1193054
full_p3_seed17,full,case_041,3,5,16594,04_>10000,operation,0,3.1401435000589117,8,False,1193054,1193054
full_p3_seed17,full,case_041,3,5,16594,04_>10000,trace,0,0.8334900409681723,8,False,1193054,1193054
full_p3_seed17,full,case_041,3,5,16594,04_>10000,cache,0,0.7716942080296576,4,True,1193054,1191935
full_p3_seed17,full,case_047,3,4,13710,04_>10000,component,0,0.10045000002719462,1,True,,326508
full_p3_seed17,full,case_047,3,4,13710,04_>10000,operation,0,2.162691834033467,8,True,326508,130675
full_p3_seed17,full,case_047,3,4,13710,04_>10000,trace,0,0.7269609579816461,8,True,130675,111070
full_p3_seed17,full,case_047,3,4,13710,04_>10000,cache,0,0.5278837920632213,4,True,111070,109306
full_p3_seed17,full,case_048,3,2,1728,02_1001..5000,component,0,0.005866541992872953,1,True,,222220
full_p3_seed17,full,case_048,3,2,1728,02_1001..5000,operation,0,0.1603251249762252,8,True,222220,114157
full_p3_seed17,full,case_048,3,2,1728,02_1001..5000,trace,0,0.0649439999833703,8,True,114157,114065
full_p3_seed17,full,case_048,3,2,1728,02_1001..5000,cache,0,0.06944033305626363,4,False,114065,114065
full_p3_seed17,full,case_048,3,3,1728,02_1001..5000,component,0,0.006092958035878837,1,True,,222220
full_p3_seed17,full,case_048,3,3,1728,02_1001..5000,operation,0,0.2363568750442937,8,True,222220,104017
full_p3_seed17,full,case_048,3,3,1728,02_1001..5000,trace,0,0.07602291600778699,8,False,104017,104017
full_p3_seed17,full,case_048,3,3,1728,02_1001..5000,cache,0,0.06160104100126773,4,True,104017,103968
full_p3_seed17,full,case_048,3,4,1728,02_1001..5000,component,0,0.0059755409602075815,1,True,,222220
full_p3_seed17,full,case_048,3,4,1728,02_1001..5000,operation,0,0.25867941591423005,8,True,222220,102195
full_p3_seed17,full,case_048,3,4,1728,02_1001..5000,trace,0,0.08643383299931884,8,False,102195,102195
full_p3_seed17,full,case_048,3,4,1728,02_1001..5000,cache,0,0.0790666249813512,4,True,102195,102062
full_p3_seed17,full,case_048,3,5,1728,02_1001..5000,component,0,0.006763374898582697,1,True,,222220
full_p3_seed17,full,case_048,3,5,1728,02_1001..5000,operation,0,0.34312041697558016,8,True,222220,98790
full_p3_seed17,full,case_048,3,5,1728,02_1001..5000,trace,0,0.09369920799508691,8,False,98790,98790
full_p3_seed17,full,case_048,3,5,1728,02_1001..5000,cache,0,0.07632595801260322,4,True,98790,98781
full_p3_seed17,full,case_049,3,2,4303,02_1001..5000,component,0,0.10589758399873972,4,True,,160206
full_p3_seed17,full,case_049,3,2,4303,02_1001..5000,operation,0,0.4217509590089321,8,True,160206,128678
full_p3_seed17,full,case_049,3,2,4303,02_1001..5000,trace,0,0.241080499952659,8,True,128678,128626
full_p3_seed17,full,case_049,3,2,4303,02_1001..5000,cache,0,0.2030094580259174,4,True,128626,123335
full_p3_seed17,full,case_049,3,3,4303,02_1001..5000,component,0,0.16101508308202028,4,True,,160224
full_p3_seed17,full,case_049,3,3,4303,02_1001..5000,operation,0,0.549514792044647,8,True,160224,106781
full_p3_seed17,full,case_049,3,3,4303,02_1001..5000,trace,0,0.27527891600038856,8,True,106781,92171
full_p3_seed17,full,case_049,3,3,4303,02_1001..5000,cache,0,0.1887019999558106,4,True,92171,91301
full_p3_seed17,full,case_047,3,5,13710,04_>10000,component,0,0.04414962499868125,1,True,,326508
full_p3_seed17,full,case_047,3,5,13710,04_>10000,operation,0,2.7975850419607013,8,True,326508,120548
full_p3_seed17,full,case_047,3,5,13710,04_>10000,trace,0,0.6614810830214992,8,True,120548,93492
full_p3_seed17,full,case_047,3,5,13710,04_>10000,cache,0,0.49384145892690867,4,True,93492,93047
full_p3_seed17,full,case_050,3,2,4555,02_1001..5000,component,0,0.18061779101844877,4,True,,108121
